month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2015-01-01,Queens,1,LCL/LTD,Q2,Off-Peak,10715,12823,83.5607892
2015-01-01,Queens,1,LCL/LTD,Q2,Peak,4060,5679,71.4914598
2015-01-01,Queens,1,LCL/LTD,Q20A,Off-Peak,8530,10011,85.2062731
2015-01-01,Queens,1,LCL/LTD,Q20A,Peak,4094,5630,72.7175844
2015-01-01,Queens,1,LCL/LTD,Q20B,Off-Peak,6478,7489,86.5002003
2015-01-01,Queens,1,LCL/LTD,Q20B,Peak,3256,4337,75.0749366
2015-01-01,Queens,1,LCL/LTD,Q21,Off-Peak,3491,4222,82.6859308
2015-01-01,Queens,1,LCL/LTD,Q21,Peak,1283,1878,68.3173589
2015-01-01,Queens,1,LCL/LTD,Q22,Off-Peak,5647,7142,79.0674881
2015-01-01,Queens,1,LCL/LTD,Q22,Peak,2415,3518,68.6469585
2015-01-01,Queens,1,LCL/LTD,Q23,Off-Peak,9562,11716,81.6148856
2015-01-01,Queens,1,LCL/LTD,Q23,Peak,4052,6081,66.6337773
2015-01-01,Queens,1,LCL/LTD,Q24,Off-Peak,12578,16344,76.957905
2015-01-01,Queens,1,LCL/LTD,Q24,Peak,4326,7083,61.0758153
2015-01-01,Queens,1,LCL/LTD,Q25,Off-Peak,11282,13873,81.323434
